10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.2540001869201660,0.31099987030029297
15000,3.6389999389648438,0.70600008964538574
20000,18.032000064849854,1.1909999847412109
25000,170.17799997329712,2.3990001678466797
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.2230000495910645,0.31200003623962402
15000,2.9150002002716064,0.69199991226196289
20000,17.560999870300293,1.3660001754760742
25000,26.825999975204468,2.0239999294281006
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,1.5999794006347656E-002,0.0000000000000000
10000,1.1140000820159912,0.27900004386901855
15000,2.6230001449584961,0.67699980735778809
20000,17.326999902725220,1.2070000171661377
25000,26.831999778747559,1.8480000495910645
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.1289999485015869,0.28500008583068848
15000,2.6499998569488525,0.67400002479553223
20000,17.453000068664551,1.2070000171661377
25000,27.834000110626221,1.8659999370574951
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.1450002193450928,0.30099987983703613
15000,2.6960000991821289,0.67400002479553223
20000,17.485000133514404,1.2229998111724854
25000,28.819999933242798,1.8830001354217529
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,1.5000104904174805E-002,0.0000000000000000
10000,1.1440000534057617,0.28399991989135742
15000,2.6979999542236328,0.69099998474121094
20000,17.437999963760376,1.2220001220703125
25000,29.042000055313110,1.8639998435974121
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,1.6000032424926758E-002
10000,1.1449999809265137,0.28299999237060547
15000,2.6800000667572021,0.68999981880187988
20000,17.450000047683716,1.2100000381469727
25000,27.237999916076660,1.8819999694824219
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,1.6000032424926758E-002,0.0000000000000000
10000,1.1449999809265137,0.28299999237060547
15000,3.1680002212524414,0.68899989128112793
20000,17.717000007629395,1.2260000705718994
25000,28.055000066757202,2.1319999694824219
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.1440000534057617,0.29799985885620117
15000,2.7910001277923584,0.66100001335144043
20000,17.595000028610229,1.1589999198913574
25000,27.944999933242798,1.8179998397827148
1,0.0000000000000000,0.0000000000000000
10,0.0000000000000000,0.0000000000000000
100,0.0000000000000000,0.0000000000000000
1000,0.0000000000000000,0.0000000000000000
10000,1.1760001182556152,0.28099989891052246
15000,2.9009997844696045,0.66000008583068848
20000,17.514999866485596,1.1760001182556152
25000,28.021999835968018,1.8700001239776611
1,0.0000000000000000,0.0000000000000000
